0.06567324	-0.031271994	-0.086345784	0.02910264	-0.06918054	-0.015226471	-0.06268031	0.023281535	0.040677775	0.02775314	-0.010528441	-0.035730433	0.028099986	-0.024639696	0.032400247	0.07944099
0.10328826	-0.007808233	-0.04316227	-0.0035695047	-0.08850915	-0.038925983	0.02836768	0.008170957	0.035512164	0.061323892	-0.0034306082	-0.07242465	0.014527786	0.013405589	0.051571846	-0.016460754
0.016483665	0.04767828	-0.09372352	-0.02131717	0.019982183	-0.008243701	0.028344138	0.037675474	0.040525932	-0.0443844	0.034834567	-0.07013897	-0.09239491	0.05574461	0.0018694258	0.009803517
0.0200701	0.010205593	-0.09133081	-0.019829854	-0.0357151	-0.022305021	-0.04857347	-0.08451206	0.050919138	0.032152932	-0.028576199	-0.103422	0.027549934	0.037499484	0.052710373	-0.024832202
-0.0008209643	0.026423309	0.0027624415	0.05571389	-0.035298508	0.0054186294	-0.04843904	-0.015970653	0.023010474	0.04110092	-0.005219865	-0.04027632	0.037113596	0.048808236	-0.077033356	-0.014697823
0.058904156	-0.0075034443	0.040328465	-0.008480434	-0.047216505	-0.07455232	-0.0035109855	-0.006517365	0.11060427	0.056503545	-0.048795912	-0.05883645	-0.056476865	0.042748086	0.024841351	-0.019631276
0.07532086	0.021779539	-0.0935636	-0.051728413	-0.108890735	-0.012027563	-0.02603308	0.0045156684	-0.02629127	0.02098326	-0.06314857	-0.024117773	-0.04414595	-0.024718083	0.003115276	0.043491516
0.13742153	-0.014433454	-0.083593905	-0.023349263	-0.07869504	-0.034477457	-0.0041098627	0.03431258	-0.0014247237	0.0065395627	0.0026468905	-0.09788611	0.052898772	-0.013574169	0.06638244	0.042129856
0.017879756	0.011506919	-0.017865224	-0.053467818	0.018058458	-0.01450231	-0.036772553	-0.05133942	0.04199734	0.07813766	-0.003090051	-0.02110035	0.006363388	-0.04495669	-0.0081850635	0.08864173
0.015008487	0.055017207	-0.026024934	-0.0012996767	-0.12518546	0.028071916	-0.045859683	0.03382457	-0.051888112	0.051509704	0.09356524	-0.05232555	-0.051421333	0.035669595	-0.068685725	0.059012428
0.0077572535	0.06305999	-0.113259144	-0.001983719	0.016603312	-0.019644875	-0.0519907	0.084673814	-0.10326242	0.16791445	-0.026895443	-0.032958407	0.007098059	0.0724001	0.015127237	0.032492075
0.16034779	0.068422176	-0.00837958	0.09146796	-0.033787135	-0.002468696	-0.053393476	0.007759287	0.058305144	0.04839099	-0.05381705	-0.08305388	0.07718394	-0.035349943	0.051752366	0.007385285
-0.033306163	-0.040381256	-0.06381191	-0.009562663	-0.09006597	-0.0223198	-0.044718266	0.009007056	-0.020695282	-0.02576933	0.04827848	-0.01603721	-0.011937981	-0.11375097	-0.06482836	0.051655367
0.05433131	-0.06525762	-0.019533608	0.011780123	-0.074988216	0.08698726	-0.051003426	0.110937715	0.0018371738	-0.027116342	-0.010209308	-0.10132453	-0.029418174	0.041385517	-0.053976875	-0.117628664
-0.05797427	0.106603645	-0.16303395	0.11391711	0.04204378	0.018738018	0.007973627	-0.038648255	0.08725168	-0.082803845	0.03394188	-0.030813877	0.06827817	0.01998738	0.019279651	0.041693453
0.06252604	0.04594549	-0.004384227	0.004171617	-0.10260694	-0.007925976	0.057301473	0.020039942	-0.018740049	-0.04748819	-0.040374894	-0.06479571	0.0051824185	0.0051430245	0.02343707	0.028997459
0.010692061	0.034605965	0.011018394	0.033925638	0.003935126	0.0052373577	-0.0984396	0.061359018	0.05156853	-0.018702263	-0.043100007	-0.0036718019	-0.04258862	-0.0032540092	0.027798882	0.08482646
0.09562379	-0.03145846	0.009033932	0.002469801	-0.049736638	-0.047799345	0.0072104316	0.10190878	-0.0014844334	-0.01434869	0.038576443	-0.07041744	0.08785127	0.014274169	0.0065954532	0.11843226
0.037139416	-0.030410122	-0.025593575	0.028900798	-0.06691133	0.00414181	0.02343705	0.077525154	-0.009784102	0.079329655	0.03086924	0.020389635	0.046168666	-0.09357321	0.03292949	0.01518308
0.1038358	-0.016735664	-0.08825452	0.005616289	0.023782102	-0.0017117724	-0.042346083	0.027293006	0.039880972	-0.01924927	0.008905317	-0.017207308	-0.09532666	-0.01754977	-0.069797635	0.10679534
0.12796019	0.08190604	0.004368264	-0.012674814	0.005211988	-0.04386237	-0.018990148	-0.0060540726	0.052561853	0.039051235	-0.04257355	-0.06623303	-0.0639573	0.055083357	0.03938358	-0.037459705
0.093969405	0.004505519	-0.029236803	0.024723668	0.03308146	-0.059218507	-0.055401485	0.03983798	-0.017358262	-0.11598035	-0.034567818	-0.07584565	0.019754432	-0.06431015	-0.017590323	-0.15674101
-0.10580569	0.072900005	0.024234168	-0.015146316	0.0006887516	-0.022154266	0.0119173955	0.03965134	0.057075024	0.05870501	0.15538462	0.035011504	-0.05256395	0.06716935	-0.045930862	0.024520561
0.10519449	0.06335477	-0.061062157	0.024040125	0.095885955	-0.05602647	-0.052323334	-0.014869533	-0.06599756	0.054063037	0.017471746	-0.022952523	0.07906688	0.055945102	0.08277412	0.010836665
-0.0017510547	-0.007498226	-0.0205847	0.05946106	0.00653459	-0.023789225	-0.044783987	-0.063358314	0.061432354	0.027354166	-0.022710813	0.11865394	-0.07460841	-0.001253256	0.002663903	0.054578763
0.08378218	-0.08517009	-0.05716242	-0.0391901	0.014181569	0.071504906	-0.074148096	0.08506515	0.06356388	-0.061161675	-0.14472944	0.0207922	0.0048269234	0.032229487	-0.012181372	-0.06155654
0.10421239	-0.008709637	-0.00013836358	0.040751897	-0.0033839059	0.05891933	-0.073584326	0.0070068226	0.08720864	-0.006674104	-0.042818353	0.04443599	0.07630691	0.1091269	0.11473172	-0.11367298
0.04967337	0.014567977	-0.014369431	0.022499472	-0.004521079	-0.102143854	0.023946676	-0.028620189	-0.05682953	0.012609066	0.025070002	-0.018728161	-0.08792175	0.023040984	-0.030800994	-0.013791902
-0.0032510066	0.059795324	-0.09685814	0.09622098	-0.08456196	0.028929118	0.038516607	0.048591845	0.15970318	0.053643573	0.1133483	-0.053239737	-0.049620148	-0.02083337	0.016340645	-0.0033624668
-0.08096108	-0.050437104	0.012446153	-0.014700025	0.03151659	-0.106726676	-0.04253989	0.10108409	-0.03175474	0.0041037463	-0.12087743	-0.04156192	-0.12378969	-0.019380072	0.0051441244	-0.028768739
0.03757768	-0.009612821	-0.0012201666	-0.038134363	-0.036792688	-0.109050974	-0.04131665	0.057927385	-0.09819066	0.0061529223	-0.09300102	-0.032852568	-0.011036383	-0.09116632	-0.011146044	0.045504697
-0.007202848	-0.07220914	0.018241238	-0.2024927	-0.04377685	-0.027949288	0.031301335	0.0678959	-0.07955924	0.052613445	-0.014688779	0.06843833	0.0068814624	-0.04383182	0.034655742	-0.044480197
0.096331164	-0.076110885	-0.019795343	-0.07723841	0.07381451	0.112411864	-0.020927696	-0.03748333	-0.07040013	0.0010192365	0.06532353	0.05814633	0.044837173	0.050223067	-0.068290435	-0.029921718
0.006262395	0.007101255	0.00695372	0.075865164	0.02983144	-0.01811728	0.008732726	0.09919496	-0.17727791	-0.0044885166	-0.0046335603	0.06535223	-0.078309804	-0.004950518	0.034201164	-0.040004674
0.042015947	0.08624334	-0.009588903	0.07630495	0.078453876	-0.08388305	-0.025513051	0.10324473	0.14626542	0.09977082	-0.079189554	-0.06378166	0.014629713	-0.029325759	0.017295353	0.07708745
-0.02713509	0.07164207	-0.113428056	0.06317428	0.038316466	-0.008844199	-0.053479858	-0.03728881	0.0069667464	-0.008760628	0.077045664	-0.044971276	-0.046863418	-0.05487722	-0.055312995	0.08620958
0.09335489	0.098259814	-0.037612755	0.039680526	-0.1336908	0.04415294	0.017306656	-0.010426588	-0.04634671	0.056183364	-0.08260951	-0.04539515	-0.014668799	-0.06906855	-0.02631028	0.07460682
-0.00051673944	-0.018839799	0.03310663	0.040879764	-0.083552696	0.10704371	0.0070721027	0.030263836	0.07683454	-0.06807902	0.008719336	-0.09145682	0.009529592	0.06731262	0.07322769	-0.040118188
-0.0741227	-0.08818154	-0.046065997	-0.0870116	-0.063662775	0.001292252	-0.051336747	0.077324845	0.016411252	-0.12144535	0.07732544	-0.11368737	0.0026232793	0.123144105	-0.048485823	-0.005960598
0.19693765	-0.071372785	-0.0058396435	-0.052423656	0.07942481	0.0010860147	0.0054323077	0.07662952	0.04113889	-0.1008006	-0.081349164	0.049319066	-0.031398233	0.019330917	0.13264479	-0.028177423
-0.015989698	0.038687095	-0.033616416	0.14504126	-0.20838825	0.007440685	0.018644927	0.047191966	0.045504518	-0.028958872	-0.03472544	-0.06122836	0.030736104	0.050941993	0.143349	0.025838645
-0.0028559372	-0.010761204	-0.03514727	-0.11474864	-0.11384906	-0.04144428	0.003901292	-0.0400493	0.15423922	0.064168416	0.040172834	-0.011280059	0.030164171	0.019215489	0.068964414	0.010718565
-0.04820241	0.01635309	-0.0015807443	-0.010446482	-0.0092952475	0.051442713	0.008247713	0.0016799471	-0.059182316	0.03076099	-0.012032456	-0.03431266	-0.019349	-0.15008032	0.045562815	-0.099565215
0.003636887	-0.09416594	0.009534003	0.10040804	0.0035017002	0.083731554	-0.040441386	-0.1684798	-0.09453217	0.07648699	-0.09469641	0.12880193	0.07527073	-0.05297531	0.020922553	-0.016596489
-0.2116369	0.075227484	-0.03905032	-0.037796285	0.1208777	0.010801342	0.014800978	-0.09912191	-0.059409697	0.04245572	0.13477612	-0.04413698	-0.0573582	0.016597766	-0.03396489	0.026289735
0.05270737	-0.02030853	-0.099380024	0.07247544	0.022504479	0.019223018	0.032039978	0.0027801988	-0.034968544	0.080497816	-0.010207854	0.021601908	-0.081289545	0.1394073	0.057662018	0.028245121
-0.01848912	0.071298726	-0.049527965	0.0698162	-0.16291213	-0.050609257	0.094200246	0.095491774	0.095863484	-0.05413666	-0.050379522	-0.012675983	0.092704706	-0.034763396	0.058415174	-0.036614925
0.058435	-0.051720917	-0.10218735	-0.04608665	-0.017970724	-0.08734883	0.066365615	0.058311425	0.16485538	0.10191073	-0.0013133191	-0.037808698	0.07951728	0.06310024	0.058322266	-0.08021912
0.11124913	0.0552441	-0.021123234	-0.054428328	-0.07951634	-0.05629821	0.01212067	-0.03105892	0.0897716	0.1279757	-0.027236864	0.025242923	-0.116523325	0.07045177	0.097358726	0.12436081
0.053140357	0.04615453	-0.057595853	0.017261457	0.027468514	0.00721359	0.05488112	-0.021399658	0.16626185	0.05768462	0.073906794	-0.1365326	-0.12595588	0.043475308	-0.071585976	0.12628613
0.08773376	0.0009850375	0.0035823975	0.020977693	-0.05225446	0.022366505	-0.0062428704	-0.07125765	0.06688183	0.08240756	0.02784771	-0.08645021	-0.026473887	-0.024235481	-0.07521398	-0.0054285047
-0.06506503	-0.00816315	0.026242621	0.14900702	-0.023651728	-0.0053817197	-0.10599688	-0.016038707	0.064177416	0.032665048	0.00900417	-0.02156047	-0.054874245	0.009356164	-0.073894806	-0.037263814
0.039800044	0.09547131	-0.16055022	-0.06960603	-0.031891927	0.016719047	0.1833406	-0.024154983	-0.068271935	0.121895805	0.06849652	0.079782724	-0.058899865	0.05232759	0.012132121	0.029643143
0.044993833	-0.050010227	-0.07158779	-0.040002435	-0.042452667	-0.02251602	0.052155156	0.0101784095	-0.07816361	-0.017788826	0.011438725	-0.015419107	0.015641212	0.004826869	0.012967387	0.041888114
0.019690916	-0.123708405	0.09694075	0.0041870894	-0.08248746	-0.08691851	-0.18505922	0.07932463	-0.055657063	-0.06271344	9.5767784e-05	0.0059082904	0.14995109	0.07507217	0.14671451	-0.07271365
0.070763014	0.02478666	-0.048493583	-0.14836632	0.032549806	0.07928825	0.032942437	-0.026608318	-0.007823763	-0.05710713	-0.0673926	-0.10361934	0.0010384175	0.04593138	0.046286747	0.226941
0.040009115	-0.08429453	0.11934382	0.07331851	-0.04891706	-0.080607735	-0.11772475	0.20726903	0.033397734	-0.18314603	-0.026818205	0.0063792593	-0.020717446	0.0077885506	0.08911287	-0.0918112
0.14063671	0.03477971	-0.10822708	-0.09946802	-0.08698063	0.0660407	0.10372279	-0.2527228	-0.024557995	0.11178778	0.03418865	-0.087138034	-0.020920197	-0.05564136	0.05729369	0.15644099
0.16914338	-0.04608424	0.02746424	0.009268619	-0.021945717	-0.09492629	-0.12797098	0.16532475	0.1390776	-0.11597811	-0.0513698	0.017803652	0.08248311	-0.052007467	-0.014466664	-0.034075335
-0.020183403	0.032897554	0.119707756	-0.08941623	0.00969997	-0.09215763	0.025992831	0.037803177	0.15346341	0.059756618	-0.04201603	0.014913946	-0.057703905	-0.04735897	-0.10696722	0.016080797
0.15458661	-0.042247884	-0.04961003	-0.124926776	0.044389788	0.06390298	-0.023739113	0.012975089	-0.024890669	0.10799555	-0.0496944	-0.051934626	0.0891832	-0.044183213	0.032037783	-0.019960146
-0.098050736	0.018573027	-0.017753577	0.05122986	0.012716805	-0.024415124	-0.1105107	-0.025937248	0.051987633	-0.13288194	-0.15725327	-0.20223409	0.2301874	-0.07942694	0.010230867	-0.10674273
